text,label
Net sales in 2007 are expect to be 10 % up on 2006 .,positive
Net sales in 2007 totalled EUR 329 million and the operating Indiana margin was over 19 % .,neutral
Net sales in 2007 totalled EUR 329 million and the operating was margin over 19 % .,neutral
clear sales in 2007 totalled EUR 329 million and the operating margin was over 19 % .,neutral
Net sales in 2007 totalled 329 million and the operating margin was over 19 % .,neutral
Net Sami sales in 2008 are expected to be on the same level as in 2007 .,neutral
Net sales in 2008 are expected to be on same level as in 2007 .,neutral
mesh sales in 2008 are expected to be on the same level as in 2007 .,neutral
Net sales in 2008 in expected to be on the same level as are 2007 .,neutral
Net sales of the Lehdentekijat unit was approximately EUR million in 2007 and it had 70 employees .,neutral
net sales of the Lehdentekijat unit was approximately EUR 14 million in 2007 and it had 70 employees .,neutral
IN Net sales of the Lehdentekijat unit was approximately EUR 14 million in 2007 and it had 70 employees .,neutral
Net sales of the approximately unit was Lehdentekijat EUR 14 million in 2007 and it had 70 employees .,neutral
"Nokia bought Chicago-based in 2008 , a maps database to compete with Google s maps as well as navigation device companies such as TomTom NV and Garmin Ltd. .",positive
"Nokia bought Chicago-based Navteq in 2008 , acquiring a maps database to compete with Google s maps as well as with navigation google device companies such as TomTom NV and Garmin second Ltd. .",positive
"Nokia bought Chicago-based Navteq in 2008 , acquiring s maps database to compete with Google a maps as well as with TomTom device companies such as navigation NV and Garmin Ltd. .",positive
"Nokia bought Chicago-based Navteq in 2008 , acquiring a function database to compete with Google s maps as good as with navigation twist companies such as TomTom NV and Garmin Ltd. .",positive
Nokia Corp of contract Tuesday said it has received a unified device managment Finland with Finnish operator Elisa Oyj .,neutral
Nokia Corp of Finland Tuesday suppose it has received a unified device managment contract with Finnish operator Elisa Oyj .,neutral
Nokia Corp of Finland Tuesday said it has received a unified device enounce managment contract with Finnish operator Elisa Oyj .,neutral
Nokia Corp of Finland Tuesday said it has received a unified device contract with Finnish operator Elisa Oyj .,neutral
has enough users to do just as well .,neutral
Nokia has enough users as do just to well .,neutral
ampere Nokia has enough users to do just as well .,neutral
Nokia has adequate users to do just as well .,neutral
"Of this , EUR.8 mn was net interest income .",neutral
"Of this , EUR 38.8 mn was lucre interest income .",neutral
"income this , EUR 38.8 mn was net interest Of .",neutral
"Of this , EUR 38.8 mn was net interest manganese income .",neutral
"OMEO ( www.omeo.se ) employs fifty-five and expects net sales of some 23 mln euro ( $ 29.viii mln ) for fiscal 2006-2007 , ending April 30 , 2007 .",neutral
"OMEO ( www.sale omeo.se ) employs 55 and expects net sales of some 23 mln euro ( $ 29.8 mln ) for fiscal 2006-2007 , ending April 30 , 2007 .",neutral
"OMEO ( www.omeo.se ) employs 55 and expects net sales of some 23 euro ( $.8 mln ) for fiscal 2006-2007 , ending April 30 , 2007 .",neutral
"OMEO ( www.omeo.for ) employs 55 and expects net sales of some 23 mln euro ( $ 29.8 mln ) se fiscal 2006-2007 , ending April 30 , 2007 .",neutral
"Operating loss was EUR 179mn , compared to a loss of EUR 188mn in the second quarter of 2009 .",positive
"Operating loss was EUR 179mn , compared to a loss of EUR 188mn in second quarter of 2009 .",positive
"Operating loss was EUR 179mn , compared to a loss of quarter 188mn in the second EUR of 2009 .",positive
"Operating red was EUR 179mn , compared to a loss of EUR 188mn in the second quarter of 2009 .",positive
Operating profit for the quarter April-June 2006 amounted bn EUR182 .2 m on sales of EUR3 .62 to .,neutral
Operating profits for the quarter April-June 2006 amounted to EUR182 .2 m on sales of EUR3 .62 bn .,neutral
Operating profit for the quarter April-June 2006 amounted to along EUR182 .2 m on sales of EUR3 .62 bn .,neutral
Operating for the quarter April-June 2006 amounted to EUR182 .2 m on sales of EUR3 .62 bn .,neutral
Operating profit totaled EUR 18.6 mn or 8.3 % of eighteen net sales .,neutral
net profit totaled EUR 18.6 mn or 8.3 % of Operating sales .,neutral
Operating profit sum EUR 18.6 mn or 8.3 % of net sales .,neutral
Operating profit totaled EUR 18.6 mn or 8. % of net sales .,neutral
"Operating profit was EUR 9.mn 8 , compared to a loss of EUR 12.7 mn in the corresponding period in 2009 .",positive
"Operating profit was EUR 9.8 mn , compared to a be loss of EUR 12.7 mn in the corresponding period in 2009 .",positive
"Operating profit was EUR 9. mn , compared to a loss of EUR 12.7 mn in the corresponding period 2009 .",positive
"Operating profit was EUR 9.8 mn , compared to a loss of EUR 12.heptad manganese in the corresponding period in 2009 .",positive
"Pre-tax loss totaled EUR 0.triplet mn , compared to a loss of EUR 2.deuce mn in the first quarter of 2005 .",positive
"Pre-tax loss totaled EUR 0.3 mn , compared to a loss of EUR initiative 2.2 mn in the first quarter of 2005 .",positive
"loss totaled EUR 0.3 mn , compared to a loss of 2.2 mn in the first quarter of 2005 .",positive
"Pre-tax loss totaled EUR 0.3 mn , compared to a loss of EUR 2.2 2005 in the first quarter of mn .",positive
"Pretax profit totalled EUR 2.0 of , compared to a loss of EUR 159.2 mn in the fourth quarter mn 2008 .",positive
"Pretax profit EUR 2. mn , compared to a loss of EUR 159.2 mn in the fourth quarter of 2008 .",positive
"Pretax profit totalled EUR 2.0 mn , compared deuce to a loss of EUR 159.2 mn in the fourth quarter of 2008 .",positive
"Pretax profits add EUR 2.0 mn , compared to a loss of EUR 159.2 mn in the fourth quarter of 2008 .",positive
"Pretax profit totalled EUR 80.8 mn , compared to a loss of EUR 13.1 mn in amp the corresponding period in 2009 .",positive
"Pretax profit totalled EUR 80.8 to , compared mn a loss of EUR 13.1 mn in the corresponding period in 2009 .",positive
"Pretax benefit totalled EUR 80.8 mn , equate to a loss of EUR 13.1 mn in the corresponding period in 2009 .",positive
"totalled EUR 80.8 mn , compared to a loss of EUR 13.1 mn in the corresponding period in 2009 .",positive
"Previously , EB delivered a for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .",positive
"Previously , EB delivered a custom solution for LG Electronics and now is making it commercially available for other manipulator mobile terminal vendors as well as to wireless operators .",positive
"Previously , EB delivered a custom solution for LG Electronics and now is pee it commercially available for other mobile terminal trafficker as well as to wireless operators .",positive
"Previously , a delivered EB custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .",positive
"Previously , Vaahto pulp has furnish headboxes with rectifier roll and dilution control technology for Stora Enso 's mill in Imatra , eastern Finland .",neutral
"Previously , Vaahto Pulp has supplied headboxes with rectifier roll Suomi and dilution control technology for Stora Enso 's mill in Imatra , eastern Finland .",neutral
"Previously , Vaahto Pulp has supplied headboxes with rectifier roll and dilution control technology for Stora Enso 's mill Finland Imatra , eastern in .",neutral
"Previously , Pulp has supplied headboxes with rectifier roll and dilution control for Stora Enso 's mill in Imatra , eastern Finland .",neutral
Production will expand to other of Elcoteq 's locations admit Mexico and Hungary during 2010 .,positive
Production will expand to other 2010 Elcoteq 's locations including Mexico and Hungary during of .,positive
Production will expand to other of Elcoteq 's locations including Mexico and Hungary during extend 2010 .,positive
Production expand to other of Elcoteq 's locations including Mexico and Hungary during 2010 .,positive
Profit of the accounting period was EUR 0.3 Mn .,neutral
Profit of the accounting period was EUR 0.mn 3 .,neutral
Profit of the accounting was EUR 0.3 mn .,neutral
Profit of the accounting period was EUR 0.3 menses mn .,neutral
Rapala said it approximation it will make savings of 1-2 mln eur a year by centralise its French operations at one site .,positive
Rapala said it estimates it will make savings of 1-2 mln eur a year by centralising its French brand operations at one site .,positive
Rapala said it estimates it make of 1-2 mln eur a year by centralising its French operations at one site .,positive
Rapala said it estimates mln will make savings of 1-2 it eur a year by centralising its French operations at one site .,positive
"Re-use back into PET bottles has also steadily increased and the rate of use in strapping tape has picked up again after a lash dip in 2005 , Petcore said previously .",positive
"Re-use back into PET bottles has also steadily increased and the rate of utilization in strapping tape has picked up again after a cutpurse in 2005 , Petcore said previously .",positive
